trip_id,route_id,route_shor,stop_id,stop_name,stop_lat,stop_lon,hour,minute,sec,stop_order
"49709102","102715","162","997",6th Ave & Union St,47.610092199999997,-122.333382000000000,"5","52","58","28"
"49709102","102715","162","1120",Pine St & 4th Ave,47.611103100000001,-122.338027999999994,"5","53","34","29"
"49709102","102715","162","300",2nd Ave & Pike St,47.608646399999998,-122.338431999999997,"5","54","0","30"
"49709102","102715","162","340",2nd Ave & Marion St,47.604465500000003,-122.334625000000003,"5","56","14","31"
"49709102","102715","162","361",2nd Ave & James St,47.602477999999998,-122.332808999999997,"5","57","17","32"
"49709102","102715","162","390",2nd Ave Ext S & S Jackson St,47.599266100000001,-122.329857000000004,"5","59","0","33"
"49709129","102715","162","250",2nd Ave & Bell St,47.613704700000000,-122.345253000000000,"15","27","0","1"
"49709129","102715","162","260",2nd Ave & Lenora St,47.612163500000001,-122.342628000000005,"15","28","21","2"
"49709129","102715","162","300",2nd Ave & Pike St,47.608646399999998,-122.338431999999997,"15","31","0","3"
"49709129","102715","162","340",2nd Ave & Marion St,47.604465500000003,-122.334625000000003,"15","34","7","4"
"49709129","102715","162","361",2nd Ave & James St,47.602477999999998,-122.332808999999997,"15","35","36","5"
"49709129","102715","162","390",2nd Ave Ext S & S Jackson St,47.599266100000001,-122.329857000000004,"15","38","0","6"
"40803300","102638",First Hill Streetcar,"1551",S Jackson St & Occidental Ave Walk,47.599273699999998,-122.333281999999997,"5","43","0","1"
"40803300","102638",First Hill Streetcar,"1652",S Jackson St & 5th Ave S,47.599124900000000,-122.327286000000001,"5","45","0","2"
"40803300","102638",First Hill Streetcar,"1662",S Jackson St & 8th Ave S,47.599124900000000,-122.323395000000005,"5","47","0","3"
"40803300","102638",First Hill Streetcar,"27420",E Yesler Way & Broadway,47.601756999999999,-122.320296999999997,"5","56","0","6"
"40803300","102638",First Hill Streetcar,"41904",Broadway & E Terrace St,47.605449700000001,-122.320648000000006,"5","58","54","7"
"40803300","102638",First Hill Streetcar,"41908",Broadway & E Marion St,47.610157000000001,-122.320662999999996,"6","2","17","8"
"40803300","102638",First Hill Streetcar,"41970",Broadway & E Pine St,47.615165699999999,-122.320701999999997,"6","5","52","9"
"40803300","102638",First Hill Streetcar,"11175",Broadway & E Howell St,47.618156399999997,-122.320746999999997,"6","8","0","10"
"40803381","102638",First Hill Streetcar,"11175",Broadway & E Howell St,47.618156399999997,-122.320746999999997,"6","13","0","1"
"40803381","102638",First Hill Streetcar,"41980",Broadway & E Pike St,47.614139600000001,-122.320885000000004,"6","15","7","2"
"40803381","102638",First Hill Streetcar,"41986",Broadway & Marion St,47.609909100000003,-122.320869000000002,"6","17","21","3"
"40803381","102638",First Hill Streetcar,"41988",Broadway & Terrace St,47.604641000000001,-122.320853999999997,"6","20","7","4"
"40803381","102638",First Hill Streetcar,"27500",E Yesler Way & Broadway,47.601623500000002,-122.319832000000005,"6","22","0","5"
"40803381","102638",First Hill Streetcar,"1661",S Jackson St & 8th Ave S,47.599266100000001,-122.323340999999999,"6","32","0","8"
"40803381","102638",First Hill Streetcar,"1651",S Jackson St & 5th Ave S,47.599262199999998,-122.327263000000002,"6","34","0","9"
"40803381","102638",First Hill Streetcar,"1551",S Jackson St & Occidental Ave Walk,47.599273699999998,-122.333281999999997,"6","38","0","10"
"49190175","102615",E Line,"1610",Prefontaine Pl S & Yesler Way,47.601657899999999,-122.329941000000005,"20","0","0","1"
"49190175","102615",E Line,"538",3rd Ave & Columbia St,47.604190799999998,-122.332588000000001,"20","1","30","2"
"49190175","102615",E Line,"558",3rd Ave & Seneca St,47.607051800000001,-122.335212999999996,"20","3","5","3"
"49190175","102615",E Line,"578",3rd Ave & Pike St,47.610485099999998,-122.338356000000005,"20","5","0","4"
"49190175","102615",E Line,"600",3rd Ave & Virginia St,47.612995099999999,-122.341742999999994,"20","5","45","5"
"49190175","102615",E Line,"605",3rd Ave & Bell St,47.615119900000003,-122.345337000000001,"20","6","27","6"
"49190175","102615",E Line,"6236",7th Ave N & Denny Way,47.619098700000002,-122.343575000000001,"20","7","32","7"
"49190175","102615",E Line,"6237",7th Ave N & Harrison St,47.621894800000000,-122.343506000000005,"20","8","9","8"
"49190176","102615",E Line,"6176",7th Ave N & Thomas St,47.621055599999998,-122.343841999999995,"21","53","34","28"
"49190176","102615",E Line,"7430",Wall St & 5th Ave,47.617431600000003,-122.345344999999995,"21","54","32","29"
"49190176","102615",E Line,"400",3rd Ave & Bell St,47.614444700000000,-122.344513000000006,"21","55","29","30"
"49190176","102615",E Line,"420",3rd Ave & Virginia St,47.612438200000000,-122.341110000000000,"21","56","12","31"
"49190176","102615",E Line,"431",3rd Ave & Pike St,47.609790799999999,-122.337958999999998,"21","57","0","32"
"49190176","102615",E Line,"468",3rd Ave & Seneca St,47.606502499999998,-122.334937999999994,"21","59","6","33"
"49190176","102615",E Line,"490",3rd Ave & Cherry St,47.603580500000000,-122.332274999999996,"22","0","57","34"
"49190176","102615",E Line,"515",3rd Ave S & S Main St,47.600238800000000,-122.330376000000001,"22","3","0","35"
"49190321","102581",D Line,"1610",Prefontaine Pl S & Yesler Way,47.601657899999999,-122.329941000000005,"20","0","0","1"
"49190321","102581",D Line,"538",3rd Ave & Columbia St,47.604190799999998,-122.332588000000001,"20","1","30","2"
"49190321","102581",D Line,"558",3rd Ave & Seneca St,47.607051800000001,-122.335212999999996,"20","3","5","3"
"49190321","102581",D Line,"578",3rd Ave & Pike St,47.610485099999998,-122.338356000000005,"20","5","0","4"
"49190321","102581",D Line,"600",3rd Ave & Virginia St,47.612995099999999,-122.341742999999994,"20","6","49","5"
"49190321","102581",D Line,"605",3rd Ave & Bell St,47.615119900000003,-122.345337000000001,"20","8","32","6"
"49190321","102581",D Line,"1690",3rd Ave & Vine St,47.616870900000002,-122.348297000000002,"20","9","56","7"
"49190321","102581",D Line,"2330",1st Ave N & Denny Way,47.618904100000002,-122.355362000000000,"20","13","35","8"
"49190321","102581",D Line,"2360",1st Ave N & Republican St,47.623187999999999,-122.355309000000005,"20","15","51","9"
"49190323","102581",D Line,"13910",W Mercer St & 3rd Ave W,47.624534599999997,-122.360718000000006,"21","17","20","18"
"49190323","102581",D Line,"2672",Queen Anne Ave N & W Mercer St,47.624061599999997,-122.356812000000005,"21","18","0","19"
"49190323","102581",D Line,"2200",Queen Anne Ave N & W John St,47.619213100000003,-122.356849999999994,"21","20","40","20"
"49190323","102581",D Line,"2220",3rd Ave & Cedar St,47.616874699999997,-122.348624999999998,"21","24","24","21"
"49190323","102581",D Line,"400",3rd Ave & Bell St,47.614444700000000,-122.344513000000006,"21","26","26","22"
"49190323","102581",D Line,"420",3rd Ave & Virginia St,47.612438200000000,-122.341110000000000,"21","28","6","23"
"49190323","102581",D Line,"431",3rd Ave & Pike St,47.609790799999999,-122.337958999999998,"21","30","0","24"
"49190323","102581",D Line,"468",3rd Ave & Seneca St,47.606502499999998,-122.334937999999994,"21","32","6","25"
"49190323","102581",D Line,"490",3rd Ave & Cherry St,47.603580500000000,-122.332274999999996,"21","33","57","26"
"49190323","102581",D Line,"1710",Terrace St & 5th Ave,47.602046999999999,-122.328254999999999,"21","36","0","27"
"49190611","102576",C Line,"1565",Columbia St & Western Ave,47.602745100000000,-122.336074999999994,"20","39","51","17"
"49190611","102576",C Line,"539",3rd Ave & Marion St,47.604804999999999,-122.333160000000007,"20","40","30","18"
"49190611","102576",C Line,"558",3rd Ave & Seneca St,47.607051800000001,-122.335212999999996,"20","41","0","19"
"49190611","102576",C Line,"578",3rd Ave & Pike St,47.610485099999998,-122.338356000000005,"20","43","2","20"
"49190611","102576",C Line,"600",3rd Ave & Virginia St,47.612995099999999,-122.341742999999994,"20","44","45","21"
"49190611","102576",C Line,"18440",Blanchard St & 6th Ave,47.615856200000003,-122.340880999999996,"20","46","49","22"
"49190611","102576",C Line,"26690",Westlake Ave & 9th Ave,47.618267099999997,-122.338341000000000,"20","48","22","23"
"49190611","102576",C Line,"26715",Westlake Ave N & Harrison St,47.621849099999999,-122.338356000000005,"20","50","10","24"
"49190612","102576",C Line,"26641",Westlake Ave N & Mercer St,47.624153100000001,-122.338547000000005,"21","24","53","2"
"49190612","102576",C Line,"26645",Westlake Ave N & Harrison St,47.621379900000001,-122.338570000000004,"21","26","0","3"
"49190612","102576",C Line,"26665",Westlake Ave & 9th Ave,47.617794000000004,-122.338463000000004,"21","28","20","4"
"49190612","102576",C Line,"420",3rd Ave & Virginia St,47.612438200000000,-122.341110000000000,"21","32","44","5"
"49190612","102576",C Line,"431",3rd Ave & Pike St,47.609790799999999,-122.337958999999998,"21","35","0","6"
"49190612","102576",C Line,"468",3rd Ave & Seneca St,47.606502499999998,-122.334937999999994,"21","37","23","7"
"49190612","102576",C Line,"481",3rd Ave & Columbia St,47.604263300000000,-122.332901000000007,"21","39","0","8"
"49190612","102576",C Line,"1558",Columbia St & Alaskan Way,47.602470400000001,-122.337119999999999,"21","39","40","9"
"47418053","102574","40","26641",Westlake Ave N & Mercer St,47.624153100000001,-122.338547000000005,"7","10","17","46"
"47418053","102574","40","26645",Westlake Ave N & Harrison St,47.621379900000001,-122.338570000000004,"7","11","0","47"
"47418053","102574","40","26665",Westlake Ave & 9th Ave,47.617794000000004,-122.338463000000004,"7","12","50","48"
"47418053","102574","40","420",3rd Ave & Virginia St,47.612438200000000,-122.341110000000000,"7","16","18","49"
"47418053","102574","40","430",3rd Ave & Pine St,47.610790299999998,-122.338875000000002,"7","17","28","50"
"47418053","102574","40","450",3rd Ave & Union St,47.608253499999996,-122.336547999999993,"7","19","0","51"
"47418053","102574","40","480",3rd Ave & Marion St,47.604995700000003,-122.333572000000004,"7","21","29","52"
"47418053","102574","40","500",3rd Ave & James St,47.602817500000000,-122.331581000000000,"7","23","8","53"
"47418053","102574","40","515",3rd Ave S & S Main St,47.600238800000000,-122.330376000000001,"7","25","0","54"
"47418107","102574","40","619",4th Ave S & S Jackson St,47.599826800000002,-122.328971999999993,"6","15","0","1"
"47418107","102574","40","531",3rd Ave & James St,47.602642099999997,-122.331183999999993,"6","17","16","2"
"47418107","102574","40","548",3rd Ave & Madison St,47.605541199999998,-122.333832000000001,"6","19","32","3"
"47418107","102574","40","570",3rd Ave & Union St,47.608688399999998,-122.336699999999993,"6","22","0","4"
"47418107","102574","40","590",3rd Ave & Pine St,47.611137399999997,-122.338950999999994,"6","23","9","5"
"47418107","102574","40","600",3rd Ave & Virginia St,47.612995099999999,-122.341742999999994,"6","24","13","6"
"47418107","102574","40","18440",Blanchard St & 6th Ave,47.615856200000003,-122.340880999999996,"6","25","52","7"
"47418107","102574","40","26690",Westlake Ave & 9th Ave,47.618267099999997,-122.338341000000000,"6","27","6","8"
"47418107","102574","40","26715",Westlake Ave N & Harrison St,47.621849099999999,-122.338356000000005,"6","28","33","9"
"47799345","100495","193","12840",E Jefferson St & 12th Ave,47.606265999999998,-122.317108000000005,"15","41","35","2"
"47799345","100495","193","12860",Jefferson St & Broadway,47.606155399999999,-122.321167000000003,"15","43","0","3"
"47799345","100495","193","12880",Jefferson St & 9th Ave,47.604934700000001,-122.324089000000001,"15","47","0","4"
"47799345","100495","193","41955",9th Ave & Spring St,47.608989700000002,-122.327781999999999,"15","51","0","5"
"47799345","100495","193","11075",Boren Ave & Seneca St,47.610374499999999,-122.326210000000003,"15","52","58","6"
"47799345","100495","193","11085",Boren Ave & Madison St,47.608955399999999,-122.324912999999995,"15","54","0","7"
"47799345","100495","193","11087",Boren Ave & Columbia St,47.607593500000000,-122.323668999999995,"15","54","18","8"
"47799358","100495","193","3150",Seneca St & 8th Ave,47.609252900000001,-122.329841999999999,"8","49","38","9"
"47799358","100495","193","41981",9th Ave & Spring St,47.609188099999997,-122.328186000000002,"8","50","0","10"
"47799358","100495","193","41990",9th Ave & Marion St,47.607437099999999,-122.326590999999993,"8","51","13","11"
"47799358","100495","193","42000",9th Ave & Cherry St,47.606090500000001,-122.325362999999996,"8","52","9","12"
"47799358","100495","193","12910",9th Ave & Jefferson St,47.604873699999999,-122.324241999999998,"8","53","0","13"
"47799358","100495","193","12930",E Jefferson St & Broadway,47.606144000000000,-122.320228999999998,"8","55","9","14"
"47800721","100487","102","1215",Union St & 5th Ave,47.609828899999997,-122.334511000000006,"17","46","0","1"
"47800721","100487","102","1230",Union St & 4th Ave,47.609081300000000,-122.336287999999996,"17","47","22","2"
"47800721","100487","102","340",2nd Ave & Marion St,47.604465500000003,-122.334625000000003,"17","53","0","3"
"47800721","100487","102","361",2nd Ave & James St,47.602477999999998,-122.332808999999997,"17","54","32","4"
"47800721","100487","102","390",2nd Ave Ext S & S Jackson St,47.599266100000001,-122.329857000000004,"17","57","0","5"
"47800721","100487","102","99271",SODO Busway & S Royal Brougham Way,47.591812099999999,-122.327468999999994,"17","59","44","6"
"47800790","100487","102","99267",SODO Busway & S Royal Brougham Way,47.592014300000002,-122.327301000000006,"6","18","43","58"
"47800790","100487","102","30635",4th Ave S & S Royal Brougham Way,47.593341799999997,-122.328957000000003,"6","19","25","59"
"47800790","100487","102","620",4th Ave S & S Jackson St,47.598812100000004,-122.328902999999997,"6","21","0","60"
"47800790","100487","102","640",4th Ave & James St,47.603012100000001,-122.329978999999994,"6","23","28","61"
"47800790","100487","102","660",4th Ave & Madison St,47.606006600000001,-122.332710000000006,"6","25","27","62"
"47800790","100487","102","690",4th Ave & Union St,47.609836600000001,-122.336219999999997,"6","28","0","63"
"47800790","100487","102","1190",Pike St & 6th Ave,47.611034400000001,-122.334525999999997,"6","29","51","64"
"47800790","100487","102","11130",Pike St & Convention Pl,47.612369500000000,-122.331360000000004,"6","32","0","65"
"36841629","100479",Link light rail,"99260",Stadium Stn Rail & SODO Busway/S Royal Brougham Way,47.592285199999999,-122.326988000000000,"6","33","0","10"
"36841629","100479",Link light rail,"621",Intl District Stn & S Jackson St - 5th Avenue S - Bay A,47.598438299999998,-122.327820000000003,"6","35","0","11"
"36841629","100479",Link light rail,"532",Pioneer Sqr Stn & 3rd Av - James - Bay A,47.603198999999996,-122.331581000000000,"6","38","0","12"
"36841629","100479",Link light rail,"565",Univ St Stn & 3rd Av - Seneca Or University Street - Bay A,47.608245799999999,-122.336166000000006,"6","40","0","13"
"36841629","100479",Link light rail,"1121",Westlake Station & Pine St - 3rd 4th & 5th Avenue - Bay A,47.611759200000002,-122.335785000000001,"6","42","0","14"
"36841629","100479",Link light rail,"99603",Capitol Hill Link Station,47.619621299999999,-122.320037999999997,"6","44","0","15"
"36841742","100479",Link light rail,"99610",Capitol Hill Link Station,47.619560200000002,-122.320389000000006,"5","51","0","2"
"36841742","100479",Link light rail,"1108",Westlake Tunnel Station & Pine St - 3rd 4th & 5th Avenue - Bay C,47.611450200000000,-122.337531999999996,"5","54","0","3"
"36841742","100479",Link light rail,"455",University St Stn & 3rd Av - Seneca Or University Street - Bay C,47.607246400000001,-122.335753999999994,"5","57","0","4"
"36841742","100479",Link light rail,"501",Pioneer Sq Stn & 3rd Av - James - Bay C,47.602138500000002,-122.331055000000006,"6","0","0","5"
"36841742","100479",Link light rail,"623",Intl Distr Stn & S Jackson St - 5th Avenue S - Bay C,47.597660099999999,-122.328216999999995,"6","4","0","6"
"36841742","100479",Link light rail,"99101",Stadium Stn Rail & SODO Busway/S Royal Brougham Way,47.591823599999998,-122.327354000000000,"6","6","0","7"
"40421162","100459","218","905",Stewart St & Yale Ave N,47.619018599999997,-122.330169999999995,"15","37","0","1"
"40421162","100459","218","940",Stewart St & 9th Ave,47.615703600000003,-122.334457000000000,"15","40","0","2"
"40421162","100459","218","950",Stewart St & 7th Ave,47.614460000000001,-122.336074999999994,"15","41","7","3"
"40421162","100459","218","970",Stewart St & 4th Ave,47.611991900000000,-122.339271999999994,"15","43","21","4"
"40421162","100459","218","280",2nd Ave & Stewart St,47.610614800000000,-122.340248000000003,"15","44","29","5"
"40421162","100459","218","320",2nd Ave & Seneca St,47.606212599999999,-122.336205000000007,"15","48","0","6"
"40421162","100459","218","360",2nd Ave & Cherry St,47.603019699999997,-122.333281999999997,"15","51","13","7"
"40421162","100459","218","375",2nd Ave Ext S & Yesler Way,47.601253499999999,-122.331688000000000,"15","53","0","8"
"40422095","100459","218","620",4th Ave S & S Jackson St,47.598812100000004,-122.328902999999997,"8","41","0","4"
"40422095","100459","218","628",4th Ave S & S Washington St,47.601219200000003,-122.328902999999997,"8","42","14","5"
"40422095","100459","218","648",4th Ave & Cherry St,47.604320500000000,-122.331169000000003,"8","44","1","6"
"40422095","100459","218","670",4th Ave & Seneca St,47.607498200000002,-122.334075999999996,"8","45","55","7"
"40422095","100459","218","700",4th Ave & Pike St,47.610950500000001,-122.337249999999997,"8","48","0","8"
"40422095","100459","218","1040",Olive Way & 6th Ave,47.613025700000001,-122.336333999999994,"8","50","36","9"
"40422095","100459","218","1050",Olive Way & 8th Ave,47.613937399999998,-122.334159999999997,"8","52","0","10"
"49189079","100447","49","1180",Pike St & 4th Ave,47.610073100000001,-122.336838000000000,"6","36","0","1"
"49189079","100447","49","1000",Pine St & 9th Ave,47.613414800000001,-122.332138000000000,"6","38","7","2"
"49189079","100447","49","11140",E Pine St & Summit Ave,47.615158100000002,-122.324637999999993,"6","40","14","3"
"49189079","100447","49","11150",E Pine St & Harvard Ave,47.615161899999997,-122.321617000000003,"6","41","0","4"
"49189079","100447","49","11180",Broadway  E & E John St,47.620155300000000,-122.320785999999998,"6","43","12","5"
"49189079","100447","49","11190",Broadway  E & E Harrison St,47.622196199999998,-122.320815999999994,"6","44","2","6"
"49189079","100447","49","11200",Broadway  E & E Mercer St,47.624610900000000,-122.320839000000007,"6","45","0","7"
"49189143","100447","49","11040",Broadway  E & E Republican St,47.622894299999999,-122.321014000000005,"6","14","53","15"
"49189143","100447","49","11050",Broadway  E & E Thomas St,47.620815299999997,-122.320992000000004,"6","15","41","16"
"49189143","100447","49","11060",Broadway & E Denny Way,47.618537900000000,-122.320946000000006,"6","16","33","17"
"49189143","100447","49","11070",Broadway & E Pine St,47.616191899999997,-122.320922999999993,"6","17","27","18"
"49189143","100447","49","11080",E Pine St & Broadway,47.615302999999997,-122.321494999999999,"6","18","0","19"
"49189143","100447","49","11090",E Pine St & Belmont Ave,47.615287799999997,-122.325126999999995,"6","18","55","20"
"49189143","100447","49","11100",E Pine St & Bellevue Ave,47.615299200000003,-122.327270999999996,"6","19","28","21"
"49189143","100447","49","1085",Pine St & 9th Ave,47.613376600000002,-122.332603000000006,"6","21","0","22"
"49189143","100447","49","1110",Pine St & 5th Ave,47.611766799999998,-122.336455999999998,"6","23","8","23"
"49189143","100447","49","1120",Pine St & 4th Ave,47.611103100000001,-122.338027999999994,"6","24","0","24"
"40802486","100340",South Lake Union Streetcar,"26680",Westlake Ave & Olive Way,47.613292700000002,-122.337340999999995,"6","0","0","1"
"40802486","100340",South Lake Union Streetcar,"26689",Westlake Ave & 7th Ave,47.615623499999998,-122.337806999999998,"6","1","17","2"
"40802486","100340",South Lake Union Streetcar,"26690",Westlake Ave & 9th Ave,47.618267099999997,-122.338341000000000,"6","2","44","3"
"40802486","100340",South Lake Union Streetcar,"26693",Terry Ave N & Thomas St,47.621501899999998,-122.337051000000002,"6","5","0","4"
"40802486","100340",South Lake Union Streetcar,"26698",Terry Ave N & Republican St,47.623416900000002,-122.337044000000006,"6","6","22","5"
"40802574","100340",South Lake Union Streetcar,"26641",Westlake Ave N & Mercer St,47.624153100000001,-122.338547000000005,"5","48","32","3"
"40802574","100340",South Lake Union Streetcar,"26645",Westlake Ave N & Harrison St,47.621379900000001,-122.338570000000004,"5","50","0","4"
"40802574","100340",South Lake Union Streetcar,"26665",Westlake Ave & 9th Ave,47.617794000000004,-122.338463000000004,"5","52","12","5"
"40802574","100340",South Lake Union Streetcar,"1619",Westlake Ave & Virginia St,47.614864300000001,-122.337860000000006,"5","54","1","6"
"40802574","100340",South Lake Union Streetcar,"1630",Westlake Ave & Olive Way,47.613281200000003,-122.337547000000001,"5","55","0","7"
"47298668","100337","975","1889",Vashon Island Water Taxi & Colman Dock,47.601222999999997,-122.338927999999996,"6","32","0","2"
"47298883","100336","973","1907",West Seattle Water Taxi & Colman Dock,47.601146700000001,-122.338736999999995,"7","0","0","2"
"47378405","100275","8","2672",Queen Anne Ave N & W Mercer St,47.624061599999997,-122.356812000000005,"5","30","0","1"
"47378405","100275","8","2180",Queen Anne Ave N & W Harrison St,47.621833799999997,-122.356819000000002,"5","30","44","2"
"47378405","100275","8","2200",Queen Anne Ave N & W John St,47.619213100000003,-122.356849999999994,"5","31","36","3"
"47378405","100275","8","2244",Denny Way & 2nd Ave N,47.618515000000002,-122.351699999999994,"5","32","57","4"
"47378405","100275","8","2245",Denny Way & 5th Ave N,47.618503599999997,-122.347877999999994,"5","33","48","5"
"47378405","100275","8","2247",Denny Way & 6th Ave,47.618495899999999,-122.345130999999995,"5","34","25","6"
"47378405","100275","8","2250",Denny Way & Dexter Ave,47.618480699999999,-122.342545000000001,"5","35","0","7"
"47378405","100275","8","2255",Denny Way & Westlake Ave,47.618469200000000,-122.338218999999995,"5","36","8","8"
"47378405","100275","8","2260",Denny Way & Fairview Ave,47.618461600000003,-122.334571999999994,"5","37","5","9"
"47378405","100275","8","2262",Denny Way & Stewart St,47.618427300000000,-122.330924999999993,"5","38","3","10"
"47378405","100275","8","29268",E Olive Way & Summit Ave E,47.619129200000003,-122.324883000000000,"5","39","45","11"
"47378405","100275","8","29270",E John St & Broadway  E,47.619846299999999,-122.320473000000007,"5","41","0","12"
"47378407","100275","8","29301",E John St & 12th Ave E,47.620002700000001,-122.317535000000007,"5","54","15","23"
"47378407","100275","8","29262",E John St & 10th Ave E,47.619979899999997,-122.319991999999999,"5","55","0","24"
"47378407","100275","8","29266",E Olive Way & Summit Ave E,47.619152100000001,-122.325119000000001,"5","56","53","25"
"47378407","100275","8","2275",E Denny Way & Bellevue Ave E,47.618564599999999,-122.326553000000004,"5","57","34","26"
"47378407","100275","8","2285",Denny Way & Fairview Ave N,47.618602799999998,-122.334213000000005,"6","0","14","27"
"47378407","100275","8","2291",Denny Way & Westlake Ave,47.618606600000000,-122.339020000000005,"6","1","55","28"
"47378407","100275","8","2295",Denny Way & Dexter Ave N,47.618614200000003,-122.342162999999999,"6","3","0","29"
"47378407","100275","8","2297",Denny Way & 6th Ave N,47.618629499999997,-122.345291000000003,"6","4","5","30"
"47378407","100275","8","2300",Denny Way & 5th Ave N,47.618640900000003,-122.347847000000002,"6","4","57","31"
"47378407","100275","8","20830",Denny Way & Broad St,47.618656199999997,-122.350730999999996,"6","5","57","32"
"47378407","100275","8","2330",1st Ave N & Denny Way,47.618904100000002,-122.355362000000000,"6","7","43","33"
"47378407","100275","8","2360",1st Ave N & Republican St,47.623187999999999,-122.355309000000005,"6","9","54","34"
"47582315","100268","74","1209",Convention Pl & Union St,47.611125899999998,-122.331778999999997,"8","26","24","27"
"47582315","100268","74","1215",Union St & 5th Ave,47.609828899999997,-122.334511000000006,"8","27","0","28"
"47582315","100268","74","1230",Union St & 4th Ave,47.609081300000000,-122.336287999999996,"8","28","10","29"
"47582315","100268","74","340",2nd Ave & Marion St,47.604465500000003,-122.334625000000003,"8","33","0","30"
"47582315","100268","74","361",2nd Ave & James St,47.602477999999998,-122.332808999999997,"8","34","55","31"
"47582315","100268","74","390",2nd Ave Ext S & S Jackson St,47.599266100000001,-122.329857000000004,"8","38","0","32"
"47582328","100268","74","840",5th Ave S & S Jackson St,47.599880200000001,-122.327560000000005,"16","42","0","1"
"47582328","100268","74","860",5th Ave & James St,47.603591899999998,-122.328971999999993,"16","44","19","2"
"47582328","100268","74","996",5th Ave & Marion St,47.605750999999998,-122.330948000000006,"16","45","48","3"
"47582328","100268","74","997",6th Ave & Union St,47.610092199999997,-122.333382000000000,"16","49","0","4"
"47582328","100268","74","1195",Pike St & 7th Ave,47.611808799999999,-122.332687000000007,"16","49","56","5"
"49189550","100264","70","1610",Prefontaine Pl S & Yesler Way,47.601657899999999,-122.329941000000005,"11","15","0","1"
"49189550","100264","70","538",3rd Ave & Columbia St,47.604190799999998,-122.332588000000001,"11","16","39","2"
"49189550","100264","70","558",3rd Ave & Seneca St,47.607051800000001,-122.335212999999996,"11","18","24","3"
"49189550","100264","70","575",3rd Ave & Pike St,47.609642000000001,-122.337585000000004,"11","20","0","4"
"49189550","100264","70","880",Virginia St & 6th Ave,47.614314999999998,-122.338286999999994,"11","23","0","5"
"49189550","100264","70","900",Virginia St & 9th Ave,47.616546600000000,-122.335387999999995,"11","25","20","6"
"49189550","100264","70","10280",Fairview Ave & Denny Way,47.618419600000003,-122.334198000000001,"11","27","0","7"
"49189550","100264","70","10305",Fairview Ave N & Harrison St,47.622276300000003,-122.334228999999993,"11","28","16","8"
"49189551","100264","70","10210",Fairview Ave N & Mercer St,47.623786899999999,-122.334457000000000,"7","47","59","17"
"49189551","100264","70","10225",Fairview Ave N & Thomas St,47.620586400000001,-122.334434999999999,"7","49","0","18"
"49189551","100264","70","10240",Boren Ave & Virginia St,47.617500300000003,-122.333816999999996,"7","50","4","19"
"49189551","100264","70","940",Stewart St & 9th Ave,47.615703600000003,-122.334457000000000,"7","50","56","20"
"49189551","100264","70","950",Stewart St & 7th Ave,47.614460000000001,-122.336074999999994,"7","51","28","21"
"49189551","100264","70","430",3rd Ave & Pine St,47.610790299999998,-122.338875000000002,"7","53","1","22"
"49189551","100264","70","450",3rd Ave & Union St,47.608253499999996,-122.336547999999993,"7","54","0","23"
"49189551","100264","70","480",3rd Ave & Marion St,47.604995700000003,-122.333572000000004,"7","56","4","24"
"49189551","100264","70","500",3rd Ave & James St,47.602817500000000,-122.331581000000000,"7","57","27","25"
"49189551","100264","70","515",3rd Ave S & S Main St,47.600238800000000,-122.330376000000001,"7","59","0","26"
"49188897","100263","7","3600",S Jackson St & 12th Ave S,47.599269900000003,-122.317757000000000,"7","54","0","35"
"49188897","100263","7","1500",S Jackson St & 8th Ave S,47.599266100000001,-122.322327000000001,"7","55","17","36"
"49188897","100263","7","1510",S Jackson St & Maynard Ave S,47.599262199999998,-122.325469999999996,"7","56","11","37"
"49188897","100263","7","1530",S Jackson St & 5th Ave S,47.599266100000001,-122.328384000000000,"7","57","0","38"
"49188897","100263","7","1610",Prefontaine Pl S & Yesler Way,47.601657899999999,-122.329941000000005,"7","58","43","39"
"49188897","100263","7","538",3rd Ave & Columbia St,47.604190799999998,-122.332588000000001,"8","0","27","40"
"49188897","100263","7","558",3rd Ave & Seneca St,47.607051800000001,-122.335212999999996,"8","2","19","41"
"49188897","100263","7","575",3rd Ave & Pike St,47.609642000000001,-122.337585000000004,"8","4","0","42"
"49188897","100263","7","98105",Virginia St & 4th Ave,47.612972300000003,-122.340003999999993,"8","8","0","43"
"49188971","100263","7","880",Virginia St & 6th Ave,47.614314999999998,-122.338286999999994,"6","25","0","1"
"49188971","100263","7","430",3rd Ave & Pine St,47.610790299999998,-122.338875000000002,"6","28","0","2"
"49188971","100263","7","450",3rd Ave & Union St,47.608253499999996,-122.336547999999993,"6","30","0","3"
"49188971","100263","7","480",3rd Ave & Marion St,47.604995700000003,-122.333572000000004,"6","32","39","4"
"49188971","100263","7","500",3rd Ave & James St,47.602817500000000,-122.331581000000000,"6","34","26","5"
"49188971","100263","7","515",3rd Ave S & S Main St,47.600238800000000,-122.330376000000001,"6","36","26","6"
"49188971","100263","7","1471",S Jackson St & 5th Ave S,47.599128700000001,-122.328040999999999,"6","38","0","7"
"49188971","100263","7","1480",S Jackson St & Maynard Ave S,47.599117300000003,-122.324569999999994,"6","38","55","8"
"49188971","100263","7","1490",S Jackson St & 8th Ave S,47.599117300000003,-122.322044000000005,"6","39","36","9"
"47377302","100253","64","10210",Fairview Ave N & Mercer St,47.623786899999999,-122.334457000000000,"6","14","0","39"
