Iteration	BEGIN iteration	BEGIN iterationStartsListeners	END iterationStartsListeners	BEGIN replanning	END replanning	BEGIN beforeMobsimListeners	BEGIN dump all plans	END dump all plans	END beforeMobsimListeners	BEGIN mobsim	END mobsim	BEGIN afterMobsimListeners	END afterMobsimListeners	BEGIN scoring	END scoring	BEGIN iterationEndsListeners	BEGIN compare with counts	END compare with counts	END iterationEndsListeners	END iteration		iterationStartsListeners	replanning	dump all plans	beforeMobsimListeners	mobsim	afterMobsimListeners	scoring	compare with counts	iterationEndsListeners	iteration
264	12:30:13	12:30:13	12:30:13	12:30:13	12:30:14	12:30:14			12:30:14	12:30:14	12:30:14	12:30:14	12:30:14	12:30:14	12:30:14	12:30:14			12:30:15	12:30:15		00:00:00	00:00:00		00:00:00	00:00:00	00:00:00	00:00:00		00:00:00	00:00:01
265	12:30:15	12:30:15	12:30:15	12:30:15	12:30:15	12:30:15			12:30:15	12:30:15	12:30:16	12:30:16	12:30:16	12:30:16	12:30:16	12:30:16			12:30:17	12:30:17		00:00:00	00:00:00		00:00:00	00:00:00	00:00:00	00:00:00		00:00:00	00:00:01
266	12:30:17	12:30:17	12:30:17	12:30:17	12:30:17	12:30:17			12:30:17	12:30:17	12:30:18	12:30:18	12:30:18	12:30:18	12:30:18	12:30:18			12:30:18	12:30:18		00:00:00	00:00:00		00:00:00	00:00:00	00:00:00	00:00:00		00:00:00	00:00:01
267	12:30:19	12:30:19	12:30:19	12:30:19	12:30:19	12:30:19			12:30:19	12:30:19	12:30:20	12:30:20	12:30:20	12:30:20	12:30:20	12:30:20			12:30:20	12:30:20		00:00:00	00:00:00		00:00:00	00:00:00	00:00:00	00:00:00		00:00:00	00:00:01
268	12:30:20	12:30:20	12:30:20	12:30:20	12:30:21	12:30:21			12:30:21	12:30:21	12:30:21	12:30:21	12:30:21	12:30:21	12:30:21	12:30:21			12:30:22	12:30:22		00:00:00	00:00:00		00:00:00	00:00:00	00:00:00	00:00:00		00:00:00	00:00:01
269	12:30:22	12:30:22	12:30:22	12:30:22	12:30:23	12:30:23			12:30:23	12:30:23	12:30:23	12:30:23	12:30:23	12:30:23	12:30:23	12:30:23			12:30:24	12:30:24		00:00:00	00:00:00		00:00:00	00:00:00	00:00:00	00:00:00		00:00:00	00:00:01
270	12:30:24	12:30:24	12:30:24	12:30:24	12:30:24	12:30:24	12:30:24	12:30:24	12:30:24	12:30:24	12:30:25	12:30:25	12:30:25	12:30:25	12:30:25	12:30:25	12:30:25	12:30:25	12:30:27	12:30:27		00:00:00	00:00:00	00:00:00	00:00:00	00:00:00	00:00:00	00:00:00	00:00:00	00:00:02	00:00:03
271	12:30:28	12:30:28	12:30:28	12:30:28	12:30:28	12:30:28			12:30:28	12:30:28	12:30:28	12:30:28	12:30:28	12:30:28	12:30:28	12:30:28			12:30:29	12:30:29		00:00:00	00:00:00		00:00:00	00:00:00	00:00:00	00:00:00		00:00:00	00:00:01
272	12:30:29	12:30:29	12:30:29	12:30:29	12:30:29	12:30:29			12:30:30	12:30:30	12:30:30	12:30:30	12:30:30	12:30:30	12:30:30	12:30:30			12:30:31	12:30:31		00:00:00	00:00:00		00:00:00	00:00:00	00:00:00	00:00:00		00:00:00	00:00:01
273	12:30:31	12:30:31	12:30:31	12:30:31	12:30:31	12:30:31			12:30:31	12:30:31	12:30:32	12:30:32	12:30:32	12:30:32	12:30:32	12:30:32			12:30:32	12:30:32		00:00:00	00:00:00		00:00:00	00:00:00	00:00:00	00:00:00		00:00:00	00:00:01
274	12:30:33	12:30:33	12:30:33	12:30:33	12:30:33	12:30:33			12:30:33	12:30:33	12:30:33	12:30:33	12:30:33	12:30:33	12:30:33	12:30:33			12:30:34	12:30:34		00:00:00	00:00:00		00:00:00	00:00:00	00:00:00	00:00:00		00:00:00	00:00:01
275	12:30:34	12:30:34	12:30:34	12:30:34	12:30:35	12:30:35			12:30:35	12:30:35	12:30:35	12:30:35	12:30:35	12:30:35	12:30:35	12:30:35			12:30:36	12:30:36		00:00:00	00:00:00		00:00:00	00:00:00	00:00:00	00:00:00		00:00:00	00:00:01
276	12:30:36	12:30:36	12:30:36	12:30:36	12:30:37	12:30:37			12:30:37	12:30:37	12:30:37	12:30:37	12:30:37	12:30:37	12:30:37	12:30:37			12:30:38	12:30:38		00:00:00	00:00:00		00:00:00	00:00:00	00:00:00	00:00:00		00:00:00	00:00:01
277	12:30:39	12:30:39	12:30:39	12:30:39	12:30:39	12:30:39			12:30:39	12:30:39	12:30:39	12:30:39	12:30:39	12:30:39	12:30:39	12:30:39			12:30:40	12:30:40		00:00:00	00:00:00		00:00:00	00:00:00	00:00:00	00:00:00		00:00:00	00:00:01
278	12:30:41	12:30:41	12:30:41	12:30:41	12:30:41	12:30:41			12:30:41	12:30:41	12:30:42	12:30:42	12:30:42	12:30:42	12:30:42	12:30:42			12:30:42	12:30:42		00:00:00	00:00:00		00:00:00	00:00:00	00:00:00	00:00:00		00:00:00	00:00:01
279	12:30:43	12:30:43	12:30:43	12:30:43	12:30:43	12:30:43			12:30:43	12:30:43	12:30:44	12:30:44	12:30:44	12:30:44	12:30:44	12:30:44			12:30:44	12:30:44		00:00:00	00:00:00		00:00:00	00:00:00	00:00:00	00:00:00		00:00:00	00:00:01
280	12:30:45	12:30:45	12:30:45	12:30:45	12:30:45	12:30:45	12:30:45	12:30:45	12:30:45	12:30:45	12:30:46	12:30:46	12:30:46	12:30:46	12:30:46	12:30:46	12:30:46	12:30:46	12:30:48	12:30:48		00:00:00	00:00:00	00:00:00	00:00:00	00:00:00	00:00:00	00:00:00	00:00:00	00:00:02	00:00:03
281	12:30:49	12:30:49	12:30:49	12:30:49	12:30:49	12:30:49			12:30:49	12:30:49	12:30:49	12:30:49	12:30:49	12:30:49	12:30:49	12:30:49			12:30:50	12:30:50		00:00:00	00:00:00		00:00:00	00:00:00	00:00:00	00:00:00		00:00:00	00:00:01
282	12:30:50	12:30:50	12:30:50	12:30:50	12:30:50	12:30:50			12:30:50	12:30:50	12:30:51	12:30:51	12:30:51	12:30:51	12:30:51	12:30:51			12:30:52	12:30:52		00:00:00	00:00:00		00:00:00	00:00:00	00:00:00	00:00:00		00:00:00	00:00:01
283	12:30:52	12:30:52	12:30:52	12:30:52	12:30:52	12:30:52			12:30:52	12:30:52	12:30:53	12:30:53	12:30:53	12:30:53	12:30:53	12:30:53			12:30:53	12:30:53		00:00:00	00:00:00		00:00:00	00:00:00	00:00:00	00:00:00		00:00:00	00:00:01
284	12:30:54	12:30:54	12:30:54	12:30:54	12:30:54	12:30:54			12:30:54	12:30:54	12:30:54	12:30:54	12:30:54	12:30:54	12:30:54	12:30:54			12:30:55	12:30:55		00:00:00	00:00:00		00:00:00	00:00:00	00:00:00	00:00:00		00:00:00	00:00:01
285	12:30:55	12:30:55	12:30:55	12:30:55	12:30:55	12:30:55			12:30:55	12:30:55	12:30:56	12:30:56	12:30:56	12:30:56	12:30:56	12:30:56			12:30:57	12:30:57		00:00:00	00:00:00		00:00:00	00:00:00	00:00:00	00:00:00		00:00:00	00:00:01
286	12:30:57	12:30:57	12:30:57	12:30:57	12:30:57	12:30:57			12:30:57	12:30:57	12:30:58	12:30:58	12:30:58	12:30:58	12:30:58	12:30:58			12:30:59	12:30:59		00:00:00	00:00:00		00:00:00	00:00:00	00:00:00	00:00:00		00:00:01	00:00:01
287	12:30:59	12:30:59	12:30:59	12:30:59	12:31:00	12:31:00			12:31:00	12:31:00	12:31:00	12:31:00	12:31:00	12:31:00	12:31:00	12:31:00			12:31:01	12:31:01		00:00:00	00:00:00		00:00:00	00:00:00	00:00:00	00:00:00		00:00:00	00:00:01
288	12:31:01	12:31:01	12:31:01	12:31:01	12:31:01	12:31:01			12:31:01	12:31:01	12:31:02	12:31:02	12:31:02	12:31:02	12:31:02	12:31:02			12:31:03	12:31:03		00:00:00	00:00:00		00:00:00	00:00:00	00:00:00	00:00:00		00:00:01	00:00:01
289	12:31:03	12:31:03	12:31:03	12:31:03	12:31:03	12:31:03			12:31:03	12:31:03	12:31:04	12:31:04	12:31:04	12:31:04	12:31:04	12:31:04			12:31:05	12:31:05		00:00:00	00:00:00		00:00:00	00:00:00	00:00:00	00:00:00		00:00:00	00:00:01
290	12:31:05	12:31:05	12:31:05	12:31:05	12:31:05	12:31:05	12:31:05	12:31:05	12:31:05	12:31:05	12:31:06	12:31:06	12:31:06	12:31:06	12:31:06	12:31:06	12:31:06	12:31:06	12:31:10	12:31:10		00:00:00	00:00:00	00:00:00	00:00:00	00:00:00	00:00:00	00:00:00	00:00:00	00:00:03	00:00:04
291	12:31:10	12:31:10	12:31:10	12:31:10	12:31:10	12:31:10			12:31:10	12:31:10	12:31:11	12:31:11	12:31:11	12:31:11	12:31:11	12:31:11			12:31:11	12:31:11		00:00:00	00:00:00		00:00:00	00:00:00	00:00:00	00:00:00		00:00:00	00:00:01
292	12:31:11	12:31:11	12:31:11	12:31:11	12:31:12	12:31:12			12:31:12	12:31:12	12:31:13	12:31:13	12:31:13	12:31:13	12:31:13	12:31:13			12:31:13	12:31:13		00:00:00	00:00:00		00:00:00	00:00:00	00:00:00	00:00:00		00:00:00	00:00:01
293	12:31:14	12:31:14	12:31:14	12:31:14	12:31:14	12:31:14			12:31:14	12:31:14	12:31:15	12:31:15	12:31:15	12:31:15	12:31:15	12:31:15			12:31:15	12:31:15		00:00:00	00:00:00		00:00:00	00:00:00	00:00:00	00:00:00		00:00:00	00:00:01
294	12:31:15	12:31:15	12:31:15	12:31:15	12:31:15	12:31:15			12:31:15	12:31:15	12:31:16	12:31:16	12:31:16	12:31:16	12:31:16	12:31:16			12:31:17	12:31:17		00:00:00	00:00:00		00:00:00	00:00:00	00:00:00	00:00:00		00:00:00	00:00:01
295	12:31:17	12:31:17	12:31:17	12:31:17	12:31:17	12:31:17			12:31:17	12:31:17	12:31:18	12:31:18	12:31:18	12:31:18	12:31:18	12:31:18			12:31:19	12:31:19		00:00:00	00:00:00		00:00:00	00:00:00	00:00:00	00:00:00		00:00:00	00:00:01
296	12:31:19	12:31:19	12:31:19	12:31:19	12:31:19	12:31:19			12:31:19	12:31:19	12:31:20	12:31:20	12:31:20	12:31:20	12:31:20	12:31:20			12:31:20	12:31:20		00:00:00	00:00:00		00:00:00	00:00:00	00:00:00	00:00:00		00:00:00	00:00:01
297	12:31:21	12:31:21	12:31:21	12:31:21	12:31:21	12:31:21			12:31:21	12:31:21	12:31:22	12:31:22	12:31:22	12:31:22	12:31:22	12:31:22			12:31:22	12:31:22		00:00:00	00:00:00		00:00:00	00:00:00	00:00:00	00:00:00		00:00:00	00:00:01
298	12:31:22	12:31:22	12:31:22	12:31:22	12:31:23	12:31:23			12:31:23	12:31:23	12:31:23	12:31:23	12:31:23	12:31:23	12:31:23	12:31:23			12:31:24	12:31:24		00:00:00	00:00:00		00:00:00	00:00:00	00:00:00	00:00:00		00:00:00	00:00:01
299	12:31:25	12:31:25	12:31:25	12:31:25	12:31:25	12:31:25			12:31:25	12:31:25	12:31:25	12:31:25	12:31:25	12:31:25	12:31:25	12:31:25			12:31:26	12:31:26		00:00:00	00:00:00		00:00:00	00:00:00	00:00:00	00:00:00		00:00:00	00:00:01
300	12:31:26	12:31:26	12:31:26	12:31:26	12:31:26	12:31:26	12:31:26	12:31:27	12:31:27	12:31:27	12:31:28	12:31:28	12:31:28	12:31:28	12:31:28	12:31:28	12:31:28	12:31:28	12:31:30	12:31:30		00:00:00	00:00:00	00:00:00	00:00:00	00:00:01	00:00:00	00:00:00	00:00:00	00:00:02	00:00:03
301	12:31:30	12:31:30	12:31:30	12:31:30	12:31:30	12:31:30			12:31:30	12:31:30	12:31:31	12:31:31	12:31:31	12:31:31	12:31:31	12:31:31			12:31:32	12:31:32		00:00:00	00:00:00		00:00:00	00:00:00	00:00:00	00:00:00		00:00:00	00:00:01
302	12:31:32	12:31:32	12:31:32	12:31:32	12:31:32	12:31:32			12:31:32	12:31:32	12:31:33	12:31:33	12:31:33	12:31:33	12:31:33	12:31:33			12:31:33	12:31:33		00:00:00	00:00:00		00:00:00	00:00:00	00:00:00	00:00:00		00:00:00	00:00:01
303	12:31:34	12:31:34	12:31:34	12:31:34	12:31:34	12:31:34			12:31:34	12:31:34	12:31:35	12:31:35	12:31:35	12:31:35	12:31:35	12:31:35			12:31:35	12:31:35		00:00:00	00:00:00		00:00:00	00:00:00	00:00:00	00:00:00		00:00:00	00:00:01
304	12:31:36	12:31:36	12:31:36	12:31:36	12:31:36	12:31:36			12:31:36	12:31:36	12:31:37	12:31:37	12:31:37	12:31:37	12:31:37	12:31:37			12:31:37	12:31:37		00:00:00	00:00:00		00:00:00	00:00:00	00:00:00	00:00:00		00:00:00	00:00:01
305	12:31:37	12:31:37	12:31:37	12:31:37	12:31:37	12:31:37			12:31:37	12:31:37	12:31:38	12:31:38	12:31:38	12:31:38	12:31:38	12:31:38			12:31:39	12:31:39		00:00:00	00:00:00		00:00:00	00:00:00	00:00:00	00:00:00		00:00:00	00:00:01
306	12:31:39	12:31:39	12:31:39	12:31:39	12:31:39	12:31:39			12:31:39	12:31:39	12:31:40	12:31:40	12:31:40	12:31:40	12:31:40	12:31:40			12:31:41	12:31:41		00:00:00	00:00:00		00:00:00	00:00:00	00:00:00	00:00:00		00:00:00	00:00:01
307	12:31:41	12:31:41	12:31:41	12:31:41	12:31:41	12:31:41			12:31:41	12:31:41	12:31:42	12:31:42	12:31:42	12:31:42	12:31:42	12:31:42			12:31:43	12:31:43		00:00:00	00:00:00		00:00:00	00:00:00	00:00:00	00:00:00		00:00:00	00:00:01
308	12:31:43	12:31:43	12:31:43	12:31:43	12:31:43	12:31:43			12:31:43	12:31:43	12:31:44	12:31:44	12:31:44	12:31:44	12:31:44	12:31:44			12:31:45	12:31:45		00:00:00	00:00:00		00:00:00	00:00:00	00:00:00	00:00:00		00:00:01	00:00:02
309	12:31:46	12:31:46	12:31:46	12:31:46	12:31:46	12:31:46			12:31:46	12:31:46	12:31:46	12:31:46	12:31:46	12:31:46	12:31:46	12:31:46			12:31:47	12:31:47		00:00:00	00:00:00		00:00:00	00:00:00	00:00:00	00:00:00		00:00:00	00:00:01
310	12:31:47	12:31:47	12:31:47	12:31:47	12:31:47	12:31:47	12:31:47	12:31:47	12:31:47	12:31:47	12:31:48	12:31:48	12:31:48	12:31:48	12:31:48	12:31:48	12:31:48	12:31:48	12:31:51	12:31:51		00:00:00	00:00:00	00:00:00	00:00:00	00:00:00	00:00:00	00:00:00	00:00:00	00:00:02	00:00:03
311	12:31:51	12:31:51	12:31:51	12:31:51	12:31:51	12:31:51			12:31:51	12:31:51	12:31:52	12:31:52	12:31:52	12:31:52	12:31:52	12:31:52			12:31:52	12:31:52		00:00:00	00:00:00		00:00:00	00:00:00	00:00:00	00:00:00		00:00:00	00:00:01
312	12:31:52	12:31:52	12:31:52	12:31:52	12:31:53	12:31:53			12:31:53	12:31:53	12:31:53	12:31:53	12:31:53	12:31:53	12:31:53	12:31:53			12:31:54	12:31:54		00:00:00	00:00:00		00:00:00	00:00:00	00:00:00	00:00:00		00:00:00	00:00:01
313	12:31:54	12:31:54	12:31:54	12:31:54	12:31:54	12:31:54			12:31:54	12:31:54	12:31:55	12:31:55	12:31:55	12:31:55	12:31:55	12:31:55			12:31:56	12:31:56		00:00:00	00:00:00		00:00:00	00:00:00	00:00:00	00:00:00		00:00:00	00:00:01
314	12:31:56	12:31:56	12:31:56	12:31:56	12:31:56	12:31:56			12:31:56	12:31:56	12:31:57	12:31:57	12:31:57	12:31:57	12:31:57	12:31:57			12:31:58	12:31:58		00:00:00	00:00:00		00:00:00	00:00:00	00:00:00	00:00:00		00:00:00	00:00:01
315	12:31:58	12:31:58	12:31:58	12:31:58	12:31:58	12:31:58			12:31:58	12:31:58	12:31:59	12:31:59	12:31:59	12:31:59	12:31:59	12:31:59			12:32:00	12:32:00		00:00:00	00:00:00		00:00:00	00:00:00	00:00:00	00:00:00		00:00:00	00:00:01
316	12:32:00	12:32:00	12:32:00	12:32:00	12:32:00	12:32:00			12:32:00	12:32:00	12:32:01	12:32:01	12:32:01	12:32:01	12:32:01	12:32:01			12:32:02	12:32:02		00:00:00	00:00:00		00:00:00	00:00:00	00:00:00	00:00:00		00:00:00	00:00:01
317	12:32:02	12:32:02	12:32:02	12:32:02	12:32:02	12:32:02			12:32:02	12:32:02	12:32:03	12:32:03	12:32:03	12:32:03	12:32:03	12:32:03			12:32:03	12:32:03		00:00:00	00:00:00		00:00:00	00:00:00	00:00:00	00:00:00		00:00:00	00:00:01
318	12:32:04	12:32:04	12:32:04	12:32:04	12:32:04	12:32:04			12:32:04	12:32:04	12:32:04	12:32:04	12:32:04	12:32:04	12:32:04	12:32:04			12:32:05	12:32:05		00:00:00	00:00:00		00:00:00	00:00:00	00:00:00	00:00:00		00:00:00	00:00:01
319	12:32:05	12:32:05	12:32:05	12:32:05	12:32:06	12:32:06			12:32:06	12:32:06	12:32:06	12:32:06	12:32:07	12:32:07	12:32:07	12:32:07			12:32:07	12:32:07		00:00:00	00:00:00		00:00:00	00:00:00	00:00:00	00:00:00		00:00:00	00:00:01
320	12:32:08	12:32:08	12:32:08	12:32:08	12:32:08	12:32:08	12:32:08	12:32:08	12:32:08	12:32:08	12:32:08	12:32:08	12:32:08	12:32:08	12:32:08	12:32:08	12:32:08	12:32:08	12:32:11	12:32:11		00:00:00	00:00:00	00:00:00	00:00:00	00:00:00	00:00:00	00:00:00	00:00:00	00:00:02	00:00:03
321	12:32:11	12:32:11	12:32:11	12:32:11	12:32:11	12:32:11			12:32:11	12:32:11	12:32:12	12:32:12	12:32:12	12:32:12	12:32:12	12:32:12			12:32:13	12:32:13		00:00:00	00:00:00		00:00:00	00:00:00	00:00:00	00:00:00		00:00:00	00:00:01
322	12:32:13	12:32:13	12:32:13	12:32:13	12:32:13	12:32:13			12:32:13	12:32:13	12:32:14	12:32:14	12:32:14	12:32:14	12:32:14	12:32:14			12:32:14	12:32:14		00:00:00	00:00:00		00:00:00	00:00:00	00:00:00	00:00:00		00:00:00	00:00:01
323	12:32:15	12:32:15	12:32:15	12:32:15	12:32:15	12:32:15			12:32:15	12:32:15	12:32:15	12:32:15	12:32:15	12:32:15	12:32:15	12:32:15			12:32:16	12:32:16		00:00:00	00:00:00		00:00:00	00:00:00	00:00:00	00:00:00		00:00:00	00:00:01
324	12:32:16	12:32:16	12:32:16	12:32:16	12:32:16	12:32:16			12:32:16	12:32:16	12:32:17	12:32:17	12:32:17	12:32:17	12:32:17	12:32:17			12:32:18	12:32:18		00:00:00	00:00:00		00:00:00	00:00:00	00:00:00	00:00:00		00:00:00	00:00:01
325	12:32:18	12:32:18	12:32:18	12:32:18	12:32:18	12:32:18			12:32:18	12:32:18	12:32:19	12:32:19	12:32:19	12:32:19	12:32:19	12:32:19			12:32:20	12:32:20		00:00:00	00:00:00		00:00:00	00:00:00	00:00:00	00:00:00		00:00:00	00:00:01
326	12:32:20	12:32:20	12:32:20	12:32:20	12:32:20	12:32:20			12:32:20	12:32:20	12:32:21	12:32:21	12:32:21	12:32:21	12:32:21	12:32:21			12:32:21	12:32:21		00:00:00	00:00:00		00:00:00	00:00:00	00:00:00	00:00:00		00:00:00	00:00:01
327	12:32:22	12:32:22	12:32:22	12:32:22	12:32:22	12:32:22			12:32:22	12:32:22	12:32:23	12:32:23	12:32:23	12:32:23	12:32:23	12:32:23			12:32:24	12:32:24		00:00:00	00:00:00		00:00:00	00:00:00	00:00:00	00:00:00		00:00:01	00:00:02
328	12:32:25	12:32:25	12:32:25	12:32:25	12:32:25	12:32:25			12:32:25	12:32:25	12:32:26	12:32:26	12:32:26	12:32:26	12:32:26	12:32:26			12:32:26	12:32:26		00:00:00	00:00:00		00:00:00	00:00:00	00:00:00	00:00:00		00:00:00	00:00:01
329	12:32:27	12:32:27	12:32:27	12:32:27	12:32:27	12:32:27			12:32:27	12:32:27	12:32:27	12:32:27	12:32:27	12:32:27	12:32:27	12:32:27			12:32:28	12:32:28		00:00:00	00:00:00		00:00:00	00:00:00	00:00:00	00:00:00		00:00:00	00:00:01
330	12:32:29	12:32:29	12:32:29	12:32:29	12:32:29	12:32:29	12:32:29	12:32:29	12:32:29	12:32:29	12:32:30	12:32:30	12:32:30	12:32:30	12:32:30	12:32:30	12:32:30	12:32:30	12:32:32	12:32:32		00:00:00	00:00:00	00:00:00	00:00:00	00:00:00	00:00:00	00:00:00	00:00:00	00:00:02	00:00:03
331	12:32:33	12:32:33	12:32:33	12:32:33	12:32:33	12:32:33			12:32:33	12:32:33	12:32:34	12:32:34	12:32:34	12:32:34	12:32:34	12:32:34			12:32:34	12:32:34		00:00:00	00:00:00		00:00:00	00:00:00	00:00:00	00:00:00		00:00:00	00:00:01
332	12:32:35	12:32:35	12:32:35	12:32:35	12:32:35	12:32:35			12:32:35	12:32:35	12:32:35	12:32:35	12:32:35	12:32:35	12:32:35	12:32:35			12:32:36	12:32:36		00:00:00	00:00:00		00:00:00	00:00:00	00:00:00	00:00:00		00:00:00	00:00:01
333	12:32:36	12:32:36	12:32:36	12:32:36	12:32:36	12:32:36			12:32:36	12:32:36	12:32:37	12:32:37	12:32:37	12:32:37	12:32:37	12:32:37			12:32:38	12:32:38		00:00:00	00:00:00		00:00:00	00:00:00	00:00:00	00:00:00		00:00:00	00:00:01
334	12:32:38	12:32:38	12:32:38	12:32:38	12:32:38	12:32:38			12:32:38	12:32:38	12:32:39	12:32:39	12:32:39	12:32:39	12:32:39	12:32:39			12:32:40	12:32:40		00:00:00	00:00:00		00:00:00	00:00:00	00:00:00	00:00:00		00:00:00	00:00:01
335	12:32:40	12:32:40	12:32:40	12:32:40	12:32:40	12:32:40			12:32:40	12:32:40	12:32:41	12:32:41	12:32:41	12:32:41	12:32:41	12:32:41			12:32:42	12:32:42		00:00:00	00:00:00		00:00:00	00:00:00	00:00:00	00:00:00		00:00:00	00:00:01
336	12:32:42	12:32:42	12:32:42	12:32:42	12:32:42	12:32:42			12:32:42	12:32:42	12:32:43	12:32:43	12:32:43	12:32:43	12:32:43	12:32:43			12:32:44	12:32:44		00:00:00	00:00:00		00:00:00	00:00:00	00:00:00	00:00:00		00:00:00	00:00:01
337	12:32:44	12:32:44	12:32:44	12:32:44	12:32:44	12:32:44			12:32:44	12:32:44	12:32:45	12:32:45	12:32:45	12:32:45	12:32:45	12:32:45			12:32:45	12:32:45		00:00:00	00:00:00		00:00:00	00:00:00	00:00:00	00:00:00		00:00:00	00:00:01
338	12:32:46	12:32:46	12:32:46	12:32:46	12:32:46	12:32:46			12:32:46	12:32:46	12:32:47	12:32:47	12:32:47	12:32:47	12:32:47	12:32:47			12:32:48	12:32:48		00:00:00	00:00:00		00:00:00	00:00:00	00:00:00	00:00:00		00:00:01	00:00:01
339	12:32:48	12:32:48	12:32:48	12:32:48	12:32:48	12:32:48			12:32:48	12:32:48	12:32:49	12:32:49	12:32:49	12:32:49	12:32:49	12:32:49			12:32:49	12:32:49		00:00:00	00:00:00		00:00:00	00:00:00	00:00:00	00:00:00		00:00:00	00:00:01
340	12:32:50	12:32:50	12:32:50	12:32:50	12:32:50	12:32:50	12:32:50	12:32:50	12:32:50	12:32:50	12:32:51	12:32:51	12:32:51	12:32:51	12:32:51	12:32:51	12:32:51	12:32:51	12:32:53	12:32:53		00:00:00	00:00:00	00:00:00	00:00:00	00:00:00	00:00:00	00:00:00	00:00:00	00:00:02	00:00:03
341	12:32:53	12:32:53	12:32:53	12:32:53	12:32:53	12:32:53			12:32:53	12:32:53	12:32:54	12:32:54	12:32:54	12:32:54	12:32:54	12:32:54			12:32:55	12:32:55		00:00:00	00:00:00		00:00:00	00:00:00	00:00:00	00:00:00		00:00:00	00:00:01
342	12:32:55	12:32:55	12:32:55	12:32:55	12:32:55	12:32:55			12:32:55	12:32:55	12:32:56	12:32:56	12:32:56	12:32:56	12:32:56	12:32:56			12:32:57	12:32:57		00:00:00	00:00:00		00:00:00	00:00:00	00:00:00	00:00:00		00:00:01	00:00:02
343	12:32:58	12:32:58	12:32:58	12:32:58	12:32:58	12:32:58			12:32:58	12:32:58	12:32:58	12:32:58	12:32:58	12:32:58	12:32:58	12:32:58			12:32:59	12:32:59		00:00:00	00:00:00		00:00:00	00:00:00	00:00:00	00:00:00		00:00:00	00:00:01
344	12:32:59	12:32:59	12:32:59	12:32:59	12:32:59	12:32:59			12:32:59	12:32:59	12:33:00	12:33:00	12:33:00	12:33:00	12:33:00	12:33:00			12:33:01	12:33:01		00:00:00	00:00:00		00:00:00	00:00:00	00:00:00	00:00:00		00:00:00	00:00:01
345	12:33:01	12:33:01	12:33:01	12:33:01	12:33:01	12:33:01			12:33:01	12:33:01	12:33:02	12:33:02	12:33:02	12:33:02	12:33:02	12:33:02			12:33:03	12:33:03		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:01
346	12:33:03	12:33:03	12:33:03	12:33:03	12:33:03	12:33:03			12:33:03	12:33:03	12:33:04	12:33:04	12:33:04	12:33:04	12:33:04	12:33:04			12:33:04	12:33:04		00:00:00	00:00:00		00:00:00	00:00:00	00:00:00	00:00:00		00:00:00	00:00:01
347	12:33:05	12:33:05	12:33:05	12:33:05	12:33:05	12:33:05			12:33:05	12:33:05	12:33:06	12:33:06	12:33:06	12:33:06	12:33:06	12:33:06			12:33:06	12:33:06		00:00:00	00:00:00		00:00:00	00:00:00	00:00:00	00:00:00		00:00:00	00:00:01
348	12:33:07	12:33:07	12:33:07	12:33:07	12:33:07	12:33:07			12:33:07	12:33:07	12:33:08	12:33:08	12:33:08	12:33:08	12:33:08	12:33:08			12:33:08	12:33:08		00:00:00	00:00:00		00:00:00	00:00:00	00:00:00	00:00:00		00:00:00	00:00:01
349	12:33:09	12:33:09	12:33:09	12:33:09	12:33:09	12:33:09			12:33:09	12:33:09	12:33:10	12:33:10	12:33:10	12:33:10	12:33:10	12:33:10			12:33:10	12:33:10		00:00:00	00:00:00		00:00:00	00:00:00	00:00:00	00:00:00		00:00:00	00:00:01
350	12:33:11	12:33:11	12:33:11	12:33:11	12:33:11	12:33:11	12:33:11	12:33:11	12:33:11	12:33:11	12:33:12	12:33:12	12:33:12	12:33:12	12:33:12	12:33:12	12:33:12	12:33:12	12:33:14	12:33:14		00:00:00	00:00:00	00:00:00	00:00:00	00:00:00	00:00:00	00:00:00	00:00:00	00:00:02	00:00:03
351	12:33:15	12:33:15	12:33:15	12:33:15	12:33:15	12:33:15			12:33:15	12:33:15	12:33:15	12:33:15	12:33:15	12:33:15	12:33:15	12:33:15			12:33:16	12:33:16		00:00:00	00:00:00		00:00:00	00:00:00	00:00:00	00:00:00		00:00:00	00:00:01
352	12:33:16	12:33:16	12:33:16	12:33:16	12:33:17	12:33:17			12:33:17	12:33:17	12:33:17	12:33:17	12:33:17	12:33:17	12:33:17	12:33:17			12:33:19	12:33:19		00:00:00	00:00:00		00:00:00	00:00:00	00:00:00	00:00:00		00:00:01	00:00:02
353	12:33:19	12:33:19	12:33:19	12:33:19	12:33:19	12:33:19			12:33:19	12:33:19	12:33:20	12:33:20	12:33:20	12:33:20	12:33:20	12:33:20			12:33:20	12:33:20		00:00:00	00:00:00		00:00:00	00:00:00	00:00:00	00:00:00		00:00:00	00:00:01
354	12:33:21	12:33:21	12:33:21	12:33:21	12:33:21	12:33:21			12:33:21	12:33:21	12:33:21	12:33:21	12:33:21	12:33:21	12:33:21	12:33:21			12:33:22	12:33:22		00:00:00	00:00:00		00:00:00	00:00:00	00:00:00	00:00:00		00:00:00	00:00:01
